duration,resource_count,is_critical,slack,delayed
6.12239802663976,5,0,0.16349732600232433,0
13.808662327512023,3,0,3.2556819834684765,1
3.2251734303815414,5,0,2.8981044997969834,1
4.398209948264612,3,0,2.094520743709026,0
0.6435642601446074,5,0,0.8285675301665221,0
15.845025361291698,6,1,0.040732722135568465,1
13.464591703544627,4,1,4.627423389392946,0
14.250724883213534,4,1,2.8363832570124794,0
15.724216104928374,3,1,4.409135439688848,0
9.448857622997629,6,1,4.040863232538769,0
11.590453321081428,5,0,2.1623000156888774,1
3.22604146348932,4,1,1.5377723138911104,1
2.7333364339514823,1,0,0.27569411702422575,0
13.533857754914198,1,1,1.8878439333225767,1
9.686376019791084,1,0,1.9079214392391433,1
11.522104076383183,6,1,0.8182116407915037,1
15.4174777196125,6,0,6.1721311311619775,1
12.87700724001152,1,0,3.2697434967768193,1
11.294798312830919,1,0,0.4211481757296782,1
11.404539634535563,6,1,7.956900705700329,0
6.427026912220938,4,0,2.5854227210218417,0
1.1009477740748184,3,0,0.9668706988704616,0
9.015989090031066,5,0,8.759824348321288,1
4.684401119980819,2,1,1.8736233968474503,1
8.466308552630405,2,1,5.478150655037017,0
17.14135992872924,3,1,2.9841090788050355,1
5.061819974374145,7,1,0.794125270127122,1
1.6369034629367873,6,0,3.7627276073208478,0
5.9869858944289325,2,1,0.9783173276177874,1
6.225078276450331,4,0,1.184733202861934,1
13.407372037174454,7,0,1.5485851502074106,0
11.362126970654927,7,0,1.4321192777334502,1
15.786015077575064,6,0,2.7586253859269845,1
13.454114036384057,1,0,4.504334052931667,1
8.424543798081375,2,1,1.697859395290628,1
16.373397500987675,2,1,2.120196108567895,1
3.755971938200226,2,0,0.3416725973684119,0
0.9428854261102793,2,0,2.2373079427740916,0
2.255933285125014,3,1,0.6495042381336541,0
14.58600733663078,4,0,1.1865633108817075,0
9.506605989902054,3,1,1.2809446921303311,1
3.644799691155235,3,0,2.3176625810435585,0
10.27037311451559,2,1,4.065752913431347,0
3.4700860029067844,2,1,1.8820180560527398,0
14.078247314015853,7,0,0.21019943955903628,1
9.200047373693598,5,0,8.086150175777505,0
7.929913908881408,2,1,0.7310065286116889,0
6.379485738383592,6,0,1.8033553417039996,0
12.790510565818325,6,0,9.085883101944072,0
7.555345905791113,7,0,7.994839957528217,1
2.2091734266639698,2,0,2.5487007332627094,0
2.8011150913500487,5,1,3.6599711542131375,1
19.257004458715535,7,0,5.567169912248564,0
18.217323468798337,6,0,1.0682834799693668,0
14.144289109309616,2,1,3.6622445668567893,1
5.684464248460632,7,1,1.0128215499981763,1
19.398939358280614,3,1,4.058992448432267,0
15.685642627332994,4,1,1.506218120741887,0
14.479358688600414,4,0,0.9676262831758881,1
9.262549291803879,6,1,5.2532440968164185,0
5.8087104559806,1,0,0.5350035762291995,1
2.379623761993236,4,1,3.2028341715552653,0
18.10074673260491,6,1,0.04013937275513839,1
9.387637651755416,4,1,1.8568837556669666,0
4.446085613506991,2,1,5.973341585265886,1
6.466154170937724,1,0,4.879466876437591,1
11.794781594366972,4,0,2.2068317850863055,1
3.9470692673150185,5,1,1.298138845280347,0
17.203978539801323,4,0,0.7663999454638069,1
15.291130831786596,7,1,0.4861098149344015,1
14.529527641043268,5,1,0.1836405862876742,1
8.925814275614522,4,0,1.0732931564803339,0
12.732522393697643,1,1,0.49218096887532026,1
11.889910393798344,4,1,3.9915796206830527,1
13.17200873031899,2,1,0.005457474528639671,1
2.146664262227837,6,0,4.978688358620468,0
8.608244342326888,2,0,0.7347323555170951,1
1.3114763903069033,7,0,5.8096348065491314,0
10.13282097526812,3,0,3.6551192643553625,0
6.932293640489314,4,0,0.6187168354345772,0
3.3182216828879145,2,0,3.1089125089536163,0
2.516357870589757,2,0,12.000766841705754,0
11.959069157465384,7,0,1.605059420835874,1
3.826562886469279,2,1,1.186143391386452,0
18.539842308347545,4,1,3.6856749352590437,0
11.830692224157701,7,1,4.3166224303692955,1
7.263961188429323,5,0,2.277957623784472,0
12.022852083887626,1,1,0.17993408024800228,0
0.9446754850791013,3,1,0.05168136962879542,0
19.191904658208184,3,0,8.218554483901482,0
9.904917020386554,2,1,2.45498108784315,0
15.76333693138058,2,0,1.0767019038939325,1
2.113234998487552,4,1,2.5404951120230477,0
9.989837451344126,3,0,2.3274347518201424,0
10.068786389913157,3,1,0.09080017074622074,0
18.787615872012164,3,0,0.2941882767607066,0
11.64869702133347,3,1,1.335537885703551,1
9.7330433206106,2,1,12.459737518653931,0
5.706025430291925,4,0,1.2342017963197205,0
6.9655954481797675,7,0,2.960882841134896,0
10.653111848194987,4,0,0.19229971687723382,1
9.05877347594841,5,0,1.2881946946297336,1
0.9214355576664433,7,0,1.3074840984641467,0
16.612692521789977,5,1,3.6022696506752077,0
17.97513505087545,2,1,0.9900563904348931,1
3.23485723547291,3,1,7.504283863878777,0
11.303704799011463,4,1,0.38261751560029555,1
2.617226952141149,4,1,6.1529285634156405,0
13.608681814276329,2,0,0.37968446453417887,1
5.984058784860662,1,1,5.875562669178031,0
13.358741376492084,3,0,1.9079015859975064,0
14.67639497859421,7,1,14.068739066184559,0
15.488626092394313,6,0,0.26533352536092236,0
2.600948446139983,6,0,2.9004500665491157,0
18.362230980183355,2,0,10.665403856155372,1
4.9891728224501755,3,1,2.4344818308139677,0
1.2295448454355058,5,1,8.396458694608626,0
11.319623153133925,4,1,0.45092784507465344,0
7.732984535317556,3,0,1.1744242054680178,0
16.680899991082057,3,1,1.0487364613003012,0
16.260903705253885,1,1,2.271664554029475,0
6.684208410042949,7,0,1.5040234098717815,0
19.081538203860028,7,1,0.09059877838683925,1
6.172897843732313,1,1,3.067466549852946,0
10.543614020018433,3,0,1.3171667977398256,0
5.4913192660682535,4,0,8.850383159625887,0
18.752849615954784,6,0,0.9626740373860156,1
3.709852442849354,7,1,4.18734254872186,0
1.3757570781504151,3,1,2.2913964498278876,0
8.98439267005924,6,1,6.599217731976665,1
19.85132349908882,7,1,0.7290706248292765,0
17.887706691970823,6,0,0.3302836116480705,1
15.09785637941051,3,0,0.48295902279777986,1
17.870453572131236,6,0,0.292977589035501,0
17.92220947410833,3,0,3.129132499665146,1
10.617738027535756,1,1,1.1151271726693681,0
6.660616510700463,6,1,5.062241116923524,0
15.554242426164267,6,1,2.2505776419574195,1
13.40239463177134,3,1,8.102862079989944,0
7.786325713037346,4,0,1.2450210308614718,0
2.342100027199548,3,1,0.7506048219295967,0
15.062397421306008,1,0,3.6559721067624995,0
5.617980060495861,7,1,0.0006519047244965751,1
18.767856435408696,1,1,10.317978866058432,0
5.198926212610853,4,1,0.04909174407503217,1
2.8937796820239776,1,1,2.5397034819788242,0
16.70669710643567,5,0,3.1042764012262767,0
3.489044174177634,7,1,5.1633346928184265,0
3.9957320090759123,5,1,1.0685757610675242,0
12.187964434656449,5,1,1.8443513055180374,1
17.553959796330556,6,0,0.8262433145395212,1
4.330475981434178,7,0,0.3718919468019135,1
6.551311621551848,7,1,4.193985196128577,1
15.659394345702962,2,0,3.3729976102247865,0
19.450615308188862,4,1,7.5791246118372655,1
10.264453130945675,6,0,1.0223629362965856,0
3.30600129974939,3,1,0.6940815172886708,1
0.7717576103099302,5,0,0.6907409695984427,0
4.978292584977678,1,1,0.06770262068999992,0
3.0705332468371602,7,0,3.137676765433568,0
13.714344135450721,5,1,0.005430129723101305,1
2.875733840256357,6,0,1.4464118468855416,1
10.373433666602343,6,1,1.82506350356529,0
14.038117495036285,2,0,2.1104472588283754,1
11.831773879807596,4,1,10.055220719089549,1
4.395625207371124,7,1,0.00014098882831606048,0
16.180428260554123,2,1,0.5861024047738237,0
14.450439027508132,6,0,3.9386823578396712,0
14.910188076353064,3,0,4.695551375498354,1
3.0556261553676083,5,0,5.78961177800475,0
2.91319917118172,4,0,4.050351231548793,0
18.587469744626897,5,1,1.0534088937696355,1
8.252774779586343,6,1,3.706121994968339,1
6.368499489728325,3,0,5.6170342498731625,1
10.0273888843549,2,1,4.709869007742312,0
13.425852148889858,3,0,0.39653895439592757,1
19.134653512415913,5,1,0.7752127883795643,0
6.085701424200073,6,0,0.4949728501782971,0
18.533764371584528,6,1,5.711385559470068,1
0.9847600820319982,3,0,2.2710331879402887,0
11.32636182537308,7,0,1.1473639041916601,0
12.86251467778116,1,0,0.5396187442326069,0
2.564999373139689,1,0,0.24577762308894552,0
3.2366221427462962,1,1,3.753627768546619,1
8.672729226667924,7,1,0.2705955780306677,1
19.341522286792042,2,0,2.6015783424708085,1
12.12282978807027,5,0,0.881920352983938,0
18.693952821204117,6,1,0.44602021665439173,0
16.18503785445293,6,1,0.01260269849027969,1
9.613941230328184,7,0,1.3475621745292674,1
15.802887260417656,1,1,1.6170165198748916,1
0.8478172875512608,3,1,7.2420229641875515,0
2.628307936931831,4,1,1.3462865413798795,0
16.67385799021336,5,1,0.4860995876499037,1
16.037933222340655,5,0,2.8362508749331474,1
5.036494468345457,4,0,0.12134425032653443,1
10.850007016681543,3,1,8.752569654718622,0
12.317308503650214,1,0,6.224414211638268,0
17.420909598632218,4,0,3.948733312177832,1
12.26058956810515,2,1,7.461348509634684,0
8.545145600836767,4,0,1.8202608444214405,1
7.796588846440063,6,1,5.321120493889695,1
8.804700684283443,4,0,1.942167179182639,1
13.212654998809496,5,0,15.673759170918352,0
17.416067319170335,1,0,2.2826771492526237,0
9.350989200487845,5,0,2.562679652309832,0
5.332871477551484,4,1,2.2210711191337613,1
5.114916078452833,1,1,2.922536243596485,0
15.047278464747205,2,1,10.827298015891968,0
16.423090886766254,6,1,0.42431785419604473,1
2.5529225571554366,7,0,0.583324301063114,0
1.7978977106259741,4,0,2.1938832842857843,0
12.09145644325081,7,1,2.307000955492393,1
3.3503782617576165,2,0,1.348300235108188,0
16.580951713898656,3,1,0.3876535486623124,1
6.551526141519451,7,1,4.55594605964315,0
3.3055026929372815,2,1,0.8454788830110617,1
18.45892421350528,5,1,4.783907701852896,1
3.727868593337924,2,1,13.240280081568166,0
6.052041605589744,3,1,7.502171659800553,0
3.4954612062451433,4,1,0.6823820432766482,0
2.752056241474422,3,0,0.872625327453097,0
0.9123863185605807,7,0,1.177084776746835,0
1.5802104787030722,7,1,4.045725217894506,0
3.9055086832491277,4,0,4.671214110393072,0
1.54094768622992,4,1,0.14982121701717827,0
12.02730441416394,1,0,1.6139497269809218,0
13.773933272590375,2,1,6.445046657903077,1
8.17579390822455,1,1,2.6191478703864184,0
6.700826390564964,6,1,2.6614395865431058,1
10.338261621933487,2,1,0.8496561017347152,0
17.562596373574866,3,0,1.5814481093550674,0
17.097066723033016,6,0,3.579547835004237,1
1.3477637092494428,5,0,3.889728201912344,1
4.0392189871322195,5,0,6.030463666299177,0
5.1165249865357225,1,1,0.30564489029995884,0
5.363057728728131,4,1,3.100421235295446,1
11.639036708984069,4,0,2.497157919184079,1
8.61711730121225,3,0,0.44315981653264924,1
1.4604553385880827,6,1,2.089177019842856,0
7.785475699961646,7,1,2.107378390721596,1
10.713182499993925,2,1,0.39157707148996335,1
2.4826021066224615,3,1,1.2233897771593267,1
16.752441798876916,3,0,7.716524306052009,0
1.5132563960695329,6,0,6.392344795945594,1
18.534416445852212,1,0,4.443036038166119,1
2.4327062608075725,7,0,1.2193904882482969,0
16.949711556156178,6,0,1.9000956178874424,1
18.101736306588535,4,0,9.737368340415426,1
19.601628271438557,5,1,7.311289528995086,0
16.139504665335075,7,0,5.266310861750605,1
15.699812045040915,6,1,1.275542622424603,1
13.028423881913179,2,1,0.5749013368716374,1
15.690428914273514,1,1,0.49596424016277463,1
3.123768064056368,5,1,0.09108044351771302,1
10.953326700978927,2,1,2.268890562196165,0
10.527345968713082,1,0,2.658613766223719,1
17.22265681038987,7,0,8.286604913807135,0
9.52458762907356,4,1,2.8167957653210234,0
8.009245173956893,5,1,0.717935014245229,1
12.971483789123647,2,0,4.559814114113925,0
5.696034691266498,1,0,0.7750109679482862,0
3.2254840136021588,1,0,6.512314228202571,0
9.818606843463042,3,0,0.1654317423005863,0
8.629342687600257,1,1,0.8854063333875117,1
5.035113840313037,3,0,12.08611583999409,0
7.666480297244997,3,1,1.2752787004260882,0
7.644652771611825,4,1,0.008431887206474295,1
6.886163506044636,5,1,1.1040503096458665,1
7.899549554675115,3,0,1.3978186966918007,0
13.871995236390935,4,0,0.8156141331874721,1
6.289091254140064,1,0,3.7534996774052924,0
19.00272957094914,3,1,2.30148837468176,1
18.368786380994468,7,1,3.341347971401432,0
9.877753351851533,7,0,3.2024057115223625,1
6.903043497591431,4,0,0.04139753646472008,1
10.940978401685062,7,1,0.6837949378726292,1
17.046929531085677,4,1,6.030758891004016,1
13.22545314092199,1,1,6.4685683788727335,0
16.18564064496801,7,1,2.012868905796823,0
10.888084383281933,3,1,1.4291981506410942,0
12.841893770718604,5,0,1.5995213942158948,1
6.119034476558004,5,0,1.6197762938996023,1
14.83041666505067,3,1,7.449134613245581,0
4.4468895659515075,6,0,0.06585357447459628,0
14.048563511960715,4,1,2.683087339007382,0
17.284021832354934,3,1,1.2414494621781107,1
3.0760053273801065,3,0,6.25180721879278,1
12.480404940567436,6,0,3.6324330798464146,1
2.354367090483725,2,0,1.7719777233250513,0
14.651454751292825,1,1,3.7657458604524443,0
2.1476177670586445,7,1,11.769057094394588,0
18.750826542662207,3,1,1.1333653453057242,1
3.1794546357371423,5,1,3.187650703774107,0
19.19816479522707,6,1,8.121868791006465,1
16.117241433659384,6,0,4.808408948313096,0
12.076799087093905,5,0,0.3307915598248615,1
15.761170040276165,5,1,4.5699967671840955,1
16.004739360170177,6,1,3.008116061058594,1
18.94752772493794,7,1,6.034544247136559,1
5.440975399864151,1,0,1.8562173520719436,1
12.006479959487029,6,0,2.0217279182500816,1
2.3534593525058236,2,0,4.745281097856745,0
12.515231150470365,7,0,1.1161505334312092,0
3.840180429809382,1,1,2.5132599477875557,0
11.516536923712616,2,0,6.5736484475938655,0
11.66239502366007,2,0,0.21234044352375442,0
9.586710483133933,5,1,3.174589288649108,1
10.691319622505894,1,1,11.253175169446,0
15.396506105128465,1,0,2.400193188912228,0
16.0852719719853,4,1,4.363653250409214,1
10.096987703720869,7,1,9.118749415387665,1
12.19207210969094,4,1,1.1873153736948645,1
18.659106595956985,4,0,0.12478296908444989,1
2.834804975771895,5,1,0.05517208268535387,0
2.7835195350521547,4,1,1.0244309220786263,0
2.210325732259984,3,1,12.809899035677248,0
13.328334058290293,5,1,1.1851736247912759,1
8.662861865412399,1,0,8.57443293445531,0
15.599267614765942,2,1,1.13925997833169,1
13.589012559517556,5,1,4.277155481448483,1
7.005936287400644,3,1,0.08940452671403568,0
18.018147673549947,1,0,2.4701714155777514,1
15.36937686787772,1,1,1.8490212572346771,0
5.775431347748427,7,1,0.18775739629993082,1
7.601744346555053,3,1,5.329650413581429,1
6.631579613983126,1,0,2.322356400397416,0
3.573427148187493,6,0,0.6674370288719021,0
3.3817757645727373,4,1,3.066045218213962,0
18.75448553582701,4,1,3.783072331115768,0
9.039128725375688,7,0,0.7727082165012122,1
7.974736544159492,3,0,0.5755144517460709,1
14.728871319208869,5,0,3.0039692793346777,1
11.283364772431549,6,0,5.620751346151357,1
18.754729743350012,5,0,5.049160521317541,0
15.715879131233148,2,0,1.8548581033696188,1
9.847706500428536,5,0,2.0501601061496237,0
7.839009732876111,6,1,2.6143555511596084,0
19.73931512602428,1,0,0.09284015376629795,0
14.496324602071049,2,1,3.7290459494316313,0
19.048295870074902,5,0,3.5289723072007533,1
2.8103322557323063,1,0,8.014969926316695,0
17.08540674422026,7,0,15.254885975693899,0
12.922940737828547,1,0,1.2230686798186587,0
2.877472727534695,7,1,1.0443896023314063,0
11.971030999399803,5,0,1.6100171336133702,0
13.878879119556252,4,0,0.6655220170532465,1
0.7399023748277553,2,1,0.5727140416814182,0
9.359200255914057,3,1,1.9766125236245466,0
16.595290468328262,6,0,5.292121840923553,0
6.259500994209752,6,0,5.0978425629570445,0
9.441687595071746,2,0,1.1832366138001436,1
9.125125477823918,4,1,0.15938685035420141,0
6.387584133128586,7,1,0.3418120729976998,1
18.409616962553308,2,0,0.5896196291287654,1
15.73523369091456,5,0,3.283367788426531,0
2.6564740144241545,2,1,1.2554519104757524,0
19.942175827832674,6,1,6.439595338795437,1
17.64440047400103,2,1,2.6010849887302676,1
6.0362145383487595,3,1,0.41561373189216777,1
16.819483303388296,4,1,0.12531104131646514,1
2.5751808714919657,3,0,2.8429976884506285,0
19.982542244247654,2,0,0.13051235545049727,0
13.48085235407747,5,1,1.4911193798408182,0
13.177437803396542,1,1,0.9177249889432986,1
2.2635941761905887,7,0,1.7352258121729194,0
17.992151278484194,1,0,1.9151625810605846,0
1.0654903124871538,3,1,3.918022719145915,0
5.196147131802367,7,0,0.7711780429650951,0
3.2889265657493825,2,1,11.147815812631583,0
15.646974843498262,1,0,4.282627038374859,0
4.364982430651509,6,0,1.3431562680097824,0
18.25744542905226,1,1,0.019168801606903867,0
13.297246266886058,7,0,1.1850887631857363,1
1.2051728546465763,4,0,3.677990325859134,0
0.605881765509659,7,0,0.847253543537384,0
1.507329381780779,2,1,0.6044057846453127,0
12.31554096413069,1,1,4.9923122661080646,1
16.128895311758598,7,0,4.472297506086426,1
5.151780002234076,6,0,8.477550953065958,0
17.063472436999923,7,0,0.674970830821945,0
1.6160228329885775,3,0,3.8334613934926347,1
16.118795146012687,3,0,0.7865272500787411,1
18.592010888359468,5,1,6.5491349215300705,0
15.556113782535421,4,0,7.477920751071756,1
14.113355287583426,2,0,3.401513897466895,1
16.84061426377997,3,1,0.16681380461807305,1
1.2829503411677952,5,0,2.388939293902185,0
4.43475115902158,1,1,0.31739127281274093,1
2.93601174646004,3,1,0.22323960789810304,1
10.338354308763238,3,1,0.5859515802819688,0
15.031168502412468,1,0,4.737494898998569,0
12.785230969239775,1,0,1.7250140125953335,0
17.097056445357733,4,0,8.649456032132445,1
3.526653352601272,1,0,3.250786298426889,0
14.82511129273565,3,1,0.8919373369719965,0
4.2643090719436305,4,1,5.015875501227445,1
5.779795650697105,7,0,0.6570431418382252,0
14.343141596985426,1,0,0.5140360142894244,0
19.613993305524296,4,1,1.1032388391135217,1
12.425100316552857,1,0,6.629253348706731,0
1.562756142330264,4,1,17.173961613188787,0
12.51802491358689,4,1,0.05134315041132717,1
1.3258357558132583,6,1,2.7167113029879193,0
17.740841371652934,4,0,1.3242658461871535,1
14.336776559462104,7,1,5.749330436851588,1
3.875993005238813,1,0,4.251044543326396,0
2.288559613571862,1,0,0.36359253630448385,0
4.07889796316622,1,0,1.3485340088383642,1
19.610530001306753,3,1,0.08026372428301706,1
9.441932527940551,2,1,0.5264042984954375,0
15.789578492657455,1,0,2.8297992885461327,0
12.909962671101649,2,0,2.7300444427771806,0
11.662056424193429,7,1,8.313759611793898,0
3.330039965968469,6,1,1.9927435492039354,1
18.947476844382855,1,1,0.3739713821857919,1
6.376181334037,7,0,2.5927546399074393,0
11.771335708247072,2,0,3.5274711880561433,1
14.14563091948679,3,0,0.8524039618583672,0
13.160046527283523,3,1,0.7326339049832061,1
18.84159098906261,3,0,3.244960235532492,1
3.394560303441131,6,0,0.1657143504140479,1
10.412878399715371,5,1,7.923360028799821,1
8.378670619444936,5,1,3.1874585988460193,0
9.746290224911053,5,0,1.2520133054489793,1
2.82474176085602,6,1,1.438895343339519,0
3.1148448925189243,2,1,0.9452183034182465,1
5.9224731427345185,3,0,0.10602787705398174,0
6.44173977333621,1,0,4.830641459194402,0
8.844112666786325,5,0,0.7134970226377922,1
12.41425716721425,4,0,2.171663779522742,1
12.875267789656128,5,0,0.7229934401819011,1
8.53031248341862,4,0,4.0856937197067165,1
8.471270633859593,2,1,1.2256446223263384,1
4.743756270590758,1,1,1.1131782761574875,0
11.97197184397566,7,1,2.1172711333768803,0
6.682297770686139,3,0,2.13639137644427,0
1.2031667684085923,1,1,8.961677061842266,0
8.658800861058777,3,1,2.2031955605995774,0
9.745587164258321,7,1,0.5100968215364738,0
4.899060929982114,2,1,0.4433873875461017,1
11.662929695881255,7,0,8.14828911802488,0
11.532552058422459,4,1,8.209045516412553,0
14.189042531652241,7,1,1.5862561466505767,0
13.134995402923597,5,1,2.7739893989810906,0
13.222444602160115,1,0,0.6948335400028409,1
6.66617596056884,4,1,0.043697542117911554,1
15.8549283287261,3,1,1.1647374547069285,1
11.208315480193749,2,1,4.732379166546581,1
8.912654806007858,4,0,2.1047989791835136,1
12.707243378350613,1,0,0.9730216231417902,0
7.532818021779958,5,1,1.0297747168262767,1
10.498415269831785,6,1,6.266598826579347,0
14.865760925403295,1,0,0.7485216700320094,1
17.784856291112302,4,1,0.37586873157986167,0
18.460615347256237,5,1,2.7602950265805726,1
10.320842041070435,1,0,0.7907235815730668,1
10.645364737441097,3,0,10.082905265296208,0
16.097473009894813,2,1,2.5250297478098425,0
6.6317884890119245,1,1,15.605464624194813,0
16.828956065728836,6,1,0.08490116145556552,1
10.135762107089757,4,1,4.208948306788574,1
2.7592061245377337,6,0,14.310095131705328,0
1.9051533679224022,5,0,1.0819805026488123,0
16.91886761526953,7,1,3.868260434079999,0
1.583574379684119,7,1,1.6491836343731974,0
5.97192300460629,5,0,0.12205306367409477,1
7.015535789780143,3,1,3.0662381814652555,0
3.873391681236079,3,0,1.0890965541736244,0
6.62092071113879,6,0,0.19675907574487195,0
14.98250505113917,3,0,1.3395394776201976,1
0.78631544942138,4,0,1.3061406865179812,1
16.629881778153386,2,1,0.24591958806376057,1
17.202686459703884,7,1,1.0708190083223104,0
7.75910067723519,5,0,4.0642120798299395,1
3.4954515316823787,3,1,5.32666743911418,1
12.216387954929077,5,1,4.504438109888455,0
2.8336148393654397,3,1,2.8494635563619815,0
7.615927541025924,2,0,10.619641266606298,0
19.18936902756896,7,1,1.0725337481972683,1
19.911557215380924,7,0,1.272484236664468,1
15.55604538141442,6,0,3.29144693951488,0
6.563749443454941,3,1,1.9932188282349586,0
13.909468458738804,2,0,7.92657982541348,0
14.255424126938248,1,0,4.3803657471620925,0
8.062913055691169,6,1,4.266169678014673,1
12.997328374430108,3,1,6.23348918636825,0
0.7091890770256868,7,0,3.3510851035025118,0
4.576624342743709,7,0,2.03338397724625,0
10.739221907861593,1,0,2.346758039804148,0
3.6931504330367693,7,1,7.427794014184892,0
3.735183923592406,1,1,0.04421336584920801,0
16.80793366572964,4,1,1.5615678154603527,1
19.788093552330306,4,0,4.238320345556506,1
11.341403846554744,7,0,2.87346601864339,1
16.86185975219341,5,0,0.25995652208565345,1
19.811272454362314,7,0,6.2396265681178935,1
3.2611198270911066,5,1,1.739827642147312,0
9.240789458459846,6,0,3.2217740712048846,0
8.155167958917438,6,1,0.07910537199297352,1
2.060961031100608,7,1,4.225326225675808,0
15.228938369497516,3,0,4.824607921863722,0
8.958691032790563,3,1,0.6376150799879263,1
9.651875216712824,7,1,1.1058018385449615,1
3.4381229893581837,6,0,1.1340334793780749,1
4.0280697185019285,7,0,17.223803767747718,0
18.188520632046192,5,0,0.9121452998194808,1
1.3706572349984383,7,0,11.880731298819812,0
5.040619556402271,6,1,1.0836424877092987,1
6.195156941133303,6,1,1.6108779769266026,0
10.058852076830934,2,0,2.7247064577927986,1
11.93568087378852,4,1,5.987172014654709,1
10.119154529087998,6,1,5.3535183594596205,1
2.1402490238592,6,0,2.553772689805098,0
5.251515354086414,7,1,2.3928486564516813,0
16.949973502869554,3,0,0.1673691130599144,1
12.932979659329952,3,0,2.1883579221598977,0
13.15840647761835,7,0,2.2576610558748897,1
13.56896347935142,7,1,6.0718895353226845,1
15.376608871270816,2,1,1.1710341411601903,1
1.633115393568223,3,0,1.5338909610475517,1
7.648863506185942,7,0,4.527214844813816,1
11.020784987602735,2,0,0.8343678213483974,1
7.099901424297857,6,1,4.445107464334391,0
16.967338029100137,1,1,0.32842128871625564,1
9.910163917452232,2,0,2.402971166353946,1
15.488237994457894,6,1,0.15984147694988635,1
17.114302579182798,5,1,9.508543354808706,1
10.343433916618212,4,1,6.018367639621309,1
18.236268755491324,6,1,3.4556801031446316,1
11.94891684047112,3,1,2.0276755308866785,1
17.080348827257573,4,1,9.474565220983195,0
7.141520514034723,5,0,1.074313875137948,1
10.226930691363961,6,0,1.8679751196884213,1
10.862515299589266,3,1,0.29436105959203523,1
2.5471044599733763,5,0,1.9140900800752645,1
8.271773880680042,4,1,3.581123878244481,1
18.388084614757684,4,1,3.1597018723202375,1
12.801228687112477,7,0,7.346909550181242,0
3.961378357520866,3,1,9.698469205900594,0
7.107684894387297,5,0,4.386804529549301,0
4.236258688422646,7,1,0.6837886731840562,1
0.9840510700721645,6,1,2.7854722915455206,0
18.58547894082852,7,0,13.015046628694675,0
9.240042901008994,5,1,12.341337845301211,0
6.49693391220533,2,0,4.023590318344425,1
12.170305235375864,7,0,1.5251457963413004,0
0.6426318977138049,5,1,1.2229866748690246,1
5.9214310787158695,2,1,0.6694842048106661,0
14.209152581128405,3,0,0.2783560115530539,1
12.858510574850628,2,0,3.568504167577801,0
19.64521597707944,6,0,4.140943028405321,0
12.596975338331859,1,0,2.537295080995883,0
9.81136453574079,6,1,9.821239535251117,0
15.34793498208815,4,0,7.269612005441051,1
18.114893503299033,1,1,6.17395299175922,0
14.553570961007855,5,1,5.0410191808317375,1
19.282618859212903,6,1,3.8285680994189133,1
15.749100829394456,6,0,0.6366097471315774,1
17.402628046107566,4,1,1.3478531327530145,1
2.7250293880809253,3,0,4.172429868577659,0
14.782063308378861,2,0,3.3706911138795483,1
9.081729640783688,1,0,1.7293481683408733,0
11.285524147019867,3,1,0.13156173533597668,1
13.254996984905956,5,1,1.370960532737516,1
19.411394775758602,1,1,6.168628924251243,1
